Time [d]	target cell [K]
6.287731481	23.7789783
6.288425926	23.7646027
6.28912037	23.7677269
6.289814815	23.7730923
6.290509259	23.7701416
6.291203704	23.759016
6.291898148	23.7801819
6.292592593	23.7714996
6.293287037	23.7754478
6.293981481	23.7585697
6.294675926	23.7707195
6.29537037	23.7730122
6.296064815	23.7638454
6.296759259	23.78512
6.297453704	23.7806854
6.298148148	23.7593155
6.298842593	23.7560444
6.299537037	23.7722092
6.300231481	23.7799969
6.300925926	23.7622509
6.30162037	23.7803593
6.302314815	23.7567329
6.303009259	23.7899818
6.303703704	23.7682667
6.304398148	23.7616138
6.305092593	23.7589703
6.305787037	23.7577324
6.306481481	23.7594929
6.307175926	23.7825241
6.30787037	23.7821121
6.308564815	23.7834072
6.309259259	23.780508
6.309953704	23.7826385
6.310648148	23.7679672
6.311342593	23.7630138
6.312037037	23.7615166
6.312731481	23.7754364
6.313425926	23.7858753
6.31412037	23.7616196
6.314814815	23.7722034
6.315509259	23.7780552
6.316203704	23.7775345
6.316898148	23.7822609
6.317592593	23.7721062
6.318287037	23.7827816
6.318981481	23.7826557
6.319675926	23.7882061
6.32037037	23.7851372
6.321064815	23.7845917
6.321759259	23.7710972
6.322453704	23.76478
6.323148148	23.7796021
6.323842593	23.7821407
6.324537037	23.7862587
6.325231481	23.7788296
6.325925926	23.7805023
6.32662037	23.7692814
6.327314815	23.7588444
6.328009259	23.7651806
6.328703704	23.7824326
6.329398148	23.7895241
6.330092593	23.7719345
6.330787037	23.7887783
6.331481481	23.7602043
6.332175926	23.7594872
6.33287037	23.7750244
6.333564815	23.7864475
6.334259259	23.7779007
6.334953704	23.7732754
6.335648148	23.7778893
6.336342593	23.7819748
6.337037037	23.7838535
6.337731481	23.7765541
6.338425926	23.7661438
6.33912037	23.7682667
6.339814815	23.7608395
6.340509259	23.7568874
6.341203704	23.7612476
6.341898148	23.7775631
6.342592593	23.7722206
6.343287037	23.7766342
6.343981481	23.7778835
6.344675926	23.7854919
6.34537037	23.767395
6.346064815	23.7806625
6.346770833	23.7633114
6.347465278	23.7883663
6.348159722	23.7610874
6.348854167	23.7569981
6.349548611	23.7694302
6.350243056	23.7620506
6.3509375	23.7788296
6.351631944	23.7805939
6.352326389	23.7599621
6.353020833	23.7813377
6.353715278	23.7576809
6.354409722	23.7586269
6.355104167	23.7844772
6.355798611	23.7854404
6.356493056	23.7524929
6.3571875	23.7766457
6.357881944	23.7886696
6.358576389	23.7718201
6.359270833	23.7712593
6.359965278	23.7880344
6.360659722	23.779213
6.361354167	23.7662945
6.362048611	23.7804394
6.362743056	23.777483
6.3634375	23.758461
6.364131944	23.7778778
6.364826389	23.7724686
6.365520833	23.7889442
6.366215278	23.7709255
6.366909722	23.7706738
6.367604167	23.7560501
6.368298611	23.7700996
6.368993056	23.7687416
6.3696875	23.7808514
6.370381944	23.7672062
6.371076389	23.7703304
6.371770833	23.7850971
6.372465278	23.7694874
6.373159722	23.7709084
6.373854167	23.7583447
6.374548611	23.7598705
6.375243056	23.7801418
6.3759375	23.7647228
6.376631944	23.7663631
6.377326389	23.7820492
6.378020833	23.7863331
6.378715278	23.7818604
6.379409722	23.7766171
6.380104167	23.7723942
6.380798611	23.7711544
6.381493056	23.7566128
6.3821875	23.7814579
6.382881944	23.776577
6.383576389	23.7629681
6.384270833	23.7778664
6.384965278	23.7714996
6.385659722	23.7823982
6.386354167	23.7887554
6.387048611	23.7603645
6.387743056	23.7855892
6.3884375	23.7940407
6.389131944	23.7634792
6.389826389	23.7762337
6.390520833	23.7840424
6.391215278	23.783556
6.391909722	23.78512
6.392604167	23.759264
6.393298611	23.7868137
6.393993056	23.776783
6.3946875	23.7698994
6.395381944	23.7610245
6.396076389	23.7929249
6.396770833	23.7654171
6.397465278	23.776371
6.398159722	23.7860641
6.398854167	23.7705994
6.399548611	23.7631741
6.400243056	23.7677784
6.4009375	23.7578239
6.401631944	23.7815685
6.402326389	23.7765141
6.403020833	23.7604961
6.403715278	23.7574558
6.404409722	23.7615681
6.405104167	23.7820835
6.405798611	23.7600498
6.406493056	23.7824154
6.4071875	23.7752991
6.407881944	23.7866764
6.408576389	23.7740498
6.409270833	23.7558784
6.409965278	23.7768345
6.410659722	23.7885208
6.411354167	23.7786808
6.412048611	23.7773685
6.412743056	23.7606163
6.4134375	23.776886
6.414131944	23.7574215
6.414826389	23.7531872
6.415520833	23.7567043
6.416215278	23.7833958
6.416909722	23.7844486
6.417604167	23.7876339
6.418298611	23.7590618
6.418993056	23.762331
6.4196875	23.7697334
6.420381944	23.778904
6.421076389	23.7815971
6.421770833	23.7751617
6.422465278	23.780983
6.423159722	23.7845745
6.423854167	23.7629395
6.424548611	23.7592812
6.425243056	23.7574215
6.4259375	23.7809315
6.426631944	23.7835331
6.427326389	23.7533035
6.428020833	23.7921009
6.428715278	23.7672863
6.429409722	23.7756824
6.430104167	23.770628
6.430798611	23.7736549
6.431493056	23.7822952
6.4321875	23.7790699
6.432881944	23.7795277
6.433576389	23.7818317
6.434270833	23.7746868
6.434965278	23.7795963
6.435659722	23.7662659
6.436354167	23.7819061
6.437048611	23.7562065
6.437743056	23.7561893
6.4384375	23.7670727
6.439131944	23.7815037
6.439826389	23.7875481
6.440520833	23.7836819
6.441215278	23.7646141
6.441909722	23.7836132
6.442604167	23.7801018
6.443298611	23.7871189
6.443993056	23.7764797
6.4446875	23.7810917
6.445381944	23.7772999
6.446076389	23.7758255
6.446770833	23.7837334
6.447465278	23.760725
6.448159722	23.7611904
6.448854167	23.7747955
6.449548611	23.7847061
6.450243056	23.7829876
6.4509375	23.7759476
6.451631944	23.7560501
6.452326389	23.784214
6.453020833	23.7786293
6.453715278	23.761219
6.454409722	23.7572212
6.455104167	23.7737808
6.455798611	23.7642918
6.456493056	23.7721577
6.4571875	23.7553558
6.457881944	23.7778034
6.458576389	23.7852345
6.459270833	23.7605648
6.459965278	23.7760792
6.460659722	23.7890244
6.461354167	23.7590446
6.462048611	23.7797279
6.462743056	23.784729
6.4634375	23.7797108
6.464131944	23.7808399
6.464826389	23.7568073
6.465520833	23.787056
6.466215278	23.7587414
6.466909722	23.7858009
6.467604167	23.761694
6.468298611	23.7843056
6.468993056	23.7822895
6.4696875	23.7620792
6.470381944	23.7774715
6.471076389	23.7776203
6.471770833	23.763628
6.472465278	23.766058
6.473159722	23.7896156
6.473854167	23.7862873
6.474548611	23.7696133
6.475243056	23.785984
6.4759375	23.7798996
6.476631944	23.7619019
6.477326389	23.7835045
6.478020833	23.7769375
6.478715278	23.7728806
6.479409722	23.7649059
6.480104167	23.7879486
6.480798611	23.7810688
6.481493056	23.7663345
6.4821875	23.7852859
6.482881944	23.788681
6.483576389	23.7558727
6.484270833	23.776474
6.484965278	23.791481
6.485659722	23.7797451
6.486354167	23.7649002
6.487048611	23.7576675
6.487743056	23.7636051
6.4884375	23.7811089
6.489131944	23.7771893
6.489826389	23.7582417
6.490520833	23.7817173
6.491215278	23.7583904
6.491909722	23.7853031
6.492604167	23.7839508
6.493298611	23.7732353
6.493993056	23.7580643
6.4946875	23.7796535
6.495381944	23.7785244
6.496076389	23.7894897
6.496770833	23.7564068
6.497465278	23.7576866
6.498159722	23.7750587
6.498854167	23.7868538
6.499548611	23.7523899
6.500243056	23.7644024
6.5009375	23.7898273
6.501631944	23.7654629
6.502326389	23.7581558
6.503020833	23.7799511
6.503715278	23.7755566
6.504409722	23.7615509
6.505104167	23.7689991
6.505798611	23.7760849
6.506493056	23.7617931
6.5071875	23.7862587
6.507881944	23.7790813
6.508576389	23.7566414
6.509270833	23.7703018
6.509965278	23.7674408
6.510659722	23.7760391
6.511354167	23.7564583
6.512048611	23.7747612
6.512743056	23.7639484
6.5134375	23.786993
6.514131944	23.7818604
6.514826389	23.7792702
6.515532407	23.7892838
6.516226852	23.7805824
6.516921296	23.7747784
6.517615741	23.787405
6.518310185	23.7578583
6.51900463	23.791029
6.519699074	23.7724285
6.520393519	23.7579269
6.521087963	23.7571011
6.521782407	23.7831192
6.522476852	23.7827587
6.523171296	23.7792301
6.523865741	23.7575245
6.524560185	23.7799568
6.52525463	23.7856407
6.525949074	23.7896271
6.526643519	23.7795849
6.527337963	23.7700253
6.528032407	23.7840424
6.528726852	23.7576618
6.529421296	23.7758083
6.530115741	23.7612476
6.530810185	23.7584305
6.53150463	23.7856693
6.532199074	23.7908287
6.532893519	23.7686157
6.533587963	23.7747211
6.534282407	23.789753
6.534976852	23.7715397
6.535671296	23.7589645
6.536365741	23.7580414
6.537060185	23.7849293
6.53775463	23.7726746
6.538449074	23.7654171
6.539143519	23.7829762
6.539837963	23.7665691
6.540532407	23.7586498
6.541226852	23.7799969
6.541921296	23.7882805
6.542615741	23.7618446
6.543310185	23.7900562
6.54400463	23.7585068
6.544699074	23.771368
6.545393519	23.7837677
6.546087963	23.7716885
6.546782407	23.7762222
6.547476852	23.7883663
6.548171296	23.7560043
6.548865741	23.777029
6.549560185	23.7590904
6.55025463	23.7800789
6.550949074	23.7818947
6.551643519	23.7575302
6.552337963	23.7597046
6.553032407	23.7744331
6.553726852	23.7887783
6.554421296	23.77845
6.555115741	23.7863159
6.555810185	23.7605362
6.55650463	23.7866764
6.557199074	23.7789955
6.557893519	23.767107
6.558587963	23.7856693
6.559282407	23.7834587
6.559976852	23.7713451
6.560671296	23.7737923
6.561365741	23.775425
6.562060185	23.7565727
6.56275463	23.757061
6.563449074	23.7830734
6.564143519	23.7583904
6.564837963	23.781498
6.565532407	23.78092
6.566226852	23.782095
6.566921296	23.7645168
6.567615741	23.7853546
6.568310185	23.7796879
6.56900463	23.7761192
6.569699074	23.7845745
6.570393519	23.7874622
6.571087963	23.7841911
6.571782407	23.7736378
6.572476852	23.7777748
6.573171296	23.7859554
6.573865741	23.7744675
6.574560185	23.7892666
6.57525463	23.7898445
6.575949074	23.7856808
6.576643519	23.7708797
6.577337963	23.7761993
6.578032407	23.7596989
6.578726852	23.779253
6.579421296	23.7837791
6.580115741	23.7734241
6.580810185	23.7584896
6.58150463	23.7859669
6.582199074	23.783905
6.582893519	23.7739868
6.583587963	23.779974
6.584282407	23.7771206
6.584976852	23.7849236
6.585671296	23.7633343
6.586365741	23.7568245
6.587060185	23.7857895
6.58775463	23.7780609
6.588449074	23.760479
6.589143519	23.7651291
6.589837963	23.7786694
6.590532407	23.7697964
6.591226852	23.781889
6.591921296	23.7735806
6.592615741	23.7832241
6.593310185	23.7745934
6.59400463	23.776783
6.594699074	23.761919
6.595393519	23.7755165
6.596087963	23.7593613
6.596782407	23.7869053
6.597476852	23.7558613
6.598171296	23.7647343
6.598865741	23.7691898
6.599560185	23.7564125
6.60025463	23.783062
6.600949074	23.7809658
6.601643519	23.785635
6.602337963	23.7674122
6.603032407	23.7562981
6.603726852	23.7676182
6.604421296	23.7597332
6.605115741	23.7548523
6.605810185	23.7714539
6.60650463	23.7857208
6.607199074	23.7597618
6.607893519	23.7678356
6.608587963	23.7597446
6.609282407	23.788063
6.609976852	23.7521095
6.610671296	23.7829132
6.611365741	23.7733612
6.612060185	23.7707767
6.61275463	23.7544842
6.613449074	23.781929
6.614143519	23.7846775
6.614837963	23.779213
6.615532407	23.7830276
6.616226852	23.7814865
6.616921296	23.7778606
6.617615741	23.7813663
6.618310185	23.7749271
6.61900463	23.7745991
6.619699074	23.774313
6.620393519	23.7591934
6.621087963	23.7737293
6.621782407	23.7692413
6.622476852	23.7569809
6.623171296	23.7579098
6.623865741	23.785183
6.624560185	23.7712002
6.62525463	23.7618961
6.625949074	23.7761364
6.626643519	23.7794647
6.627337963	23.7550755
6.628032407	23.7561188
6.628726852	23.757061
6.629421296	23.7862587
6.630115741	23.7826099
6.630810185	23.7756996
6.63150463	23.7825985
6.632199074	23.7662888
6.632893519	23.7752304
6.633587963	23.7790985
6.634282407	23.7756424
6.634976852	23.7768574
6.635671296	23.7637482
6.636365741	23.7629681
6.637060185	23.7731266
6.63775463	23.7779465
6.638449074	23.7593899
6.639143519	23.7702332
6.639837963	23.7825298
6.640532407	23.7548981
6.641226852	23.7832527
6.641921296	23.7846661
6.642615741	23.7662773
6.643310185	23.7508869
6.64400463	23.7551842
6.644699074	23.7824841
6.645393519	23.7576046
6.646087963	23.7864876
6.646782407	23.7787037
6.647476852	23.7845116
6.648171296	23.7855835
6.648865741	23.7801762
6.649560185	23.7817287
6.65025463	23.7890587
6.650949074	23.7609386
6.651643519	23.7675838
6.652337963	23.7584724
6.653032407	23.7797966
6.653726852	23.784071
6.654421296	23.7784271
6.655115741	23.7712193
6.655810185	23.7812634
6.65650463	23.7744217
6.657199074	23.7563725
6.657893519	23.770565
6.658587963	23.7635822
6.659282407	23.7777176
6.659976852	23.7639484
6.660671296	23.7860756
6.661365741	23.7771435
6.662060185	23.7755795
6.66275463	23.7598248
6.663449074	23.7770119
6.664143519	23.7785835
6.664837963	23.7561302
6.665532407	23.7655029
6.666226852	23.786993
6.666921296	23.7791214
6.667615741	23.7828846
6.668310185	23.7859325
6.66900463	23.7790241
6.669699074	23.7831478
6.670393519	23.786396
6.671087963	23.7813206
6.671782407	23.7684669
6.672476852	23.7818317
6.673171296	23.7546158
6.673865741	23.7638454
6.674560185	23.757576
6.67525463	23.7801876
6.675949074	23.7699623
6.676643519	23.7765942
6.677337963	23.7533207
6.678032407	23.7709999
6.678726852	23.7572899
6.679421296	23.782238
6.680115741	23.7562809
6.680810185	23.7652092
6.68150463	23.7619305
6.682199074	23.7775288
6.682893519	23.7695103
6.683587963	23.755167
6.684282407	23.7499695
6.684976852	23.7739697
6.685671296	23.7600613
6.686365741	23.779213
6.687060185	23.7557068
6.68775463	23.7594643
6.688449074	23.7651062
6.689143519	23.7808285
6.689837963	23.7706223
6.690532407	23.78162
6.691226852	23.7636623
6.691921296	23.7832413
6.692615741	23.7780037
6.693310185	23.7776089
6.69400463	23.7857895
6.694699074	23.7835159
6.695393519	23.7673779
6.696087963	23.7578011
6.696782407	23.7816715
6.697476852	23.768301
6.698171296	23.7878284
6.698865741	23.7745132
6.699560185	23.7686615
6.70025463	23.7735004
6.700949074	23.7787495
6.701643519	23.7746983
6.702337963	23.7889328
6.703032407	23.7544041
6.703726852	23.7830448
6.704421296	23.7636108
6.705115741	23.7688046
6.705810185	23.7746162
6.70650463	23.7643337
6.707199074	23.7726688
6.707893519	23.7568359
6.708587963	23.7572956
6.709282407	23.7883892
6.709976852	23.7733555
6.710671296	23.7782726
6.711365741	23.7675438
6.712060185	23.7869759
6.71275463	23.7811947
6.713449074	23.7618046
6.714143519	23.7602272
6.714837963	23.7873535
6.715532407	23.7732182
6.716226852	23.7622738
6.716921296	23.7572327
6.717615741	23.7574902
6.718310185	23.7832756
6.71900463	23.7602043
6.719699074	23.7863789
6.720393519	23.7686386
6.721087963	23.7794418
6.721782407	23.7830048
6.722476852	23.7877083
6.723171296	23.7769775
6.723865741	23.7683411
6.724560185	23.7629166
6.72525463	23.7665005
6.725949074	23.7890587
6.726643519	23.7851143
6.727337963	23.7851429
6.728032407	23.7657547
6.728726852	23.7723427
6.729421296	23.7726803
6.730115741	23.7595043
6.730810185	23.7747784
6.73150463	23.7776432
6.732199074	23.758461
6.732893519	23.7624397
6.733587963	23.7862129
6.734282407	23.7801132
6.734976852	23.7828903
6.735671296	23.7670841
6.736365741	23.7592869
6.737060185	23.7879486
6.73775463	23.7712822
6.738449074	23.7744675
6.739143519	23.7788525
6.739837963	23.7664318
6.740532407	23.7684326
6.741226852	23.7766628
6.741921296	23.7585983
6.742615741	23.7858124
6.743310185	23.773304
6.74400463	23.7667007
6.744699074	23.7661972
6.745393519	23.7531128
6.746087963	23.7713623
6.746782407	23.7819805
6.747476852	23.7571983
6.748171296	23.770256
6.748865741	23.7583447
6.749560185	23.776228
6.75025463	23.784111
6.750949074	23.7742443
6.751643519	23.7849579
6.752337963	23.786047
6.753032407	23.7757854
6.753726852	23.7688961
6.754421296	23.7794991
6.755115741	23.7653427
6.755810185	23.7922153
6.75650463	23.7821064
6.757199074	23.7767086
6.757893519	23.7884808
6.758587963	23.7669983
6.759282407	23.778038
6.759976852	23.7745705
6.760671296	23.7821007
6.761365741	23.7704906
6.762060185	23.7545071
6.76275463	23.7549782
6.763449074	23.7823524
6.764143519	23.7798309
6.764837963	23.7779751
6.765532407	23.7881088
6.766226852	23.7848606
6.766921296	23.7571239
6.767615741	23.7798767
6.768310185	23.7770634
6.76900463	23.7753792
6.769699074	23.7620792
6.770393519	23.7793446
6.771087963	23.7605076
6.771782407	23.7880173
6.772476852	23.7646084
6.773171296	23.7818832
6.773865741	23.7884235
6.774560185	23.7804852
6.77525463	23.7541809
6.775949074	23.760685
6.776643519	23.7631397
6.777337963	23.7841167
6.778032407	23.7835045
6.778726852	23.7583275
6.779421296	23.7591705
6.780115741	23.7628765
