run num,date,starttime ,,starttime ,start time,endtime ,duration,Acc power,exp. target,HD-Target ,Beam Pol,K1.8D1,K1.8mom,ESS,"CM
(1/2)",beam,Trig,1st trig Req,1st trig Acc,Solenoid,Ushiwaka,FT,SYIM,TM,beam,kaon,pion,MomS+,MomS-,MS+,MS-,IF-H +,IF-H-,IF-V +,IF-V-,DEF,Comment,Log Note,k- purity,"K- on target 
(DEF)","K- on target
(DEF*0.7)","Integrated K- on target
(DEF*0.7)",integrated time,kW*week,integrated kW*week,"true K
/spill","true pi
/spill",K/pi
480,,,,,2018/2/6 23:23,2018/2/7 0:23,00:59:49,50.87,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10000,950,983,1500,10,48813,875819,7048482,2172578,4903919,160.1,-109.8,3.94,-0.76,109.8,-110.1,3.74,-0.32,on,[production run] BLC1aL3 noisy,,0.951,142.6M,99.8M,18.2G,199:39,0.30 ,55.65 ,206.6K,501.0K,0.412
481,,,,,2018/2/7 0:24,2018/2/7 1:23,00:58:39,50.92,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10700,929,983,1500,10,49440,875133,7083150,2176372,4934565,160.1,-109.8,3.94,-0.76,109.8,-110.1,3.74,-0.32,on,[production run] BLC1aL3 noisy,,0.951,140.1M,98.0M,18.3G,200:38,0.29 ,55.94 ,207.0K,504.1K,0.411
482,,,,,2018/2/7 1:23,2018/2/7 3:01,00:59:33,50.87,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10700,942,983,1500,10,49117,875305,7083428,2179847,4931101,160.1,-109.8,3.94,-0.76,109.8,-110.1,3.74,-0.32,on,[production run],,0.954,142.9M,100.0M,18.4G,201:37,0.30 ,56.24 ,208.0K,503.1K,0.413
483,,,,,2018/2/7 3:01,2018/2/7 4:01,00:59:30,50.9,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10700,948,983,1500,10,49214,875859,7070545,2175807,4922716,160.1,-109.8,3.94,-0.76,109.8,-110.1,3.74,-0.32,on,[production run] BLC1aL3 noisy,,0.953,142.4M,99.6M,18.5G,202:37,0.30 ,56.54 ,207.4K,502.5K,0.413
484,,,,,2018/2/7 4:01,2018/2/7 5:00,00:58:03,50.87,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10700,946,983,1500,10,49127,874164,7061112,2168822,4920902,160.1,-109.8,3.94,-0.76,109.8,-110.1,3.74,-0.32,on,[production run],,0.954,138.6M,97.0M,18.6G,203:35,0.29 ,56.83 ,206.9K,502.1K,0.412
485,,,,,2018/2/7 5:01,2018/2/7 6:15,00:57:56,50.91,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10800,955,983,1500,10,48980,876179,7102839,2179335,4951414,160.1,-109.8,3.94,-0.76,109.8,-110.1,3.74,-0.32,on,[production run] BLC1aL3 noisy,,0.95,138.4M,96.9M,18.7G,204:33,0.29 ,57.12 ,207.0K,506.0K,0.409
486,,,,,2018/2/7 6:15,2018/2/7 7:14,00:58:41,50.88,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10500,954,983,1500,10,49239,874786,7061814,2172577,4917186,160.1,-109.8,3.94,-0.76,109.8,-110.1,3.74,-0.32,on,[production run] BLC1aL3 noisy,,0.95,139.8M,97.8M,18.8G,205:32,0.29 ,57.41 ,206.4K,502.6K,0.411
487,,,,,2018/2/7 7:14,2018/2/7 8:20,00:52:58,50.91,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10200,951,983,1500,10,48871,876292,7051787,2172161,4907556,160.1,-109.8,3.94,-0.76,109.8,-110.1,3.74,-0.32,on,[production run] BLC1aL3 noisy,,0.95,126.1M,88.3M,18.9G,206:25,0.26 ,57.68 ,206.4K,501.6K,0.411
488,,,,,2018/2/7 8:20,2018/2/7 8:50,00:28:58,50.85,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10000,949,983,1500,10,49182,875894,7042278,2169937,4900191,160.1,-109.8,3.94,-0.76,109.8,-110.1,3.74,-0.32,on,[production run] BLC1aL3 noisy,,0.952,69.0M,48.3M,18.9G,206:54,0.14 ,57.82 ,206.6K,500.4K,0.413
489,,,,,2018/2/7 8:51,2018/2/7 8:54,00:03:32,50.85,D2,Au,negative,-369,1,200,348,K,beam/10,,,983,1500,,,,,,,160.1,-109.8,3.94,-0.76,109.8,-110,3.74,-0.32,,"[D5 scan] -1866, collector dead -> stop",,,,,,,,,,,
490,,,,,2018/2/7 8:57,2018/2/7 8:59,00:02:29,50.85,D2,Au,negative,-369,1,200,348,K,beam/10,,,983,1500,,,,,,,160.1,-109.8,3.94,-0.76,109.8,-110,3.74,-0.32,,"[D5 scan] -1366, collector dead -> stop",,,,,,,,,,,
491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,junk,,,,,,,,,,,
492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,junk,,,,,,,,,,,
493,,,,,2018/2/8 9:19,2018/2/8 9:24,00:04:22,50.32,D2,Au,negative,-369,1,200,348,K,pi/50,,,983,-1900,,,,,,,160.1,-109.8,3.94,-0.76,109.8,-110,3.7,-0.35,,[USWK scan] -1900,,,,,,,,,,,
494,,,,,2018/2/8 9:24,2018/2/8 9:29,00:05:22,50.32,D2,Au,negative,-369,1,200,348,K,pi/50,,,983,-1550,,,,,,,160.1,-109.8,3.94,-0.76,109.8,-110,3.7,-0.35,,[USWK scan] -1550,,,,,,,,,,,
495,,,,,2018/2/8 9:29,2018/2/8 9:33,00:03:21,50.32,D2,Au,negative,-369,1,200,348,K,pi/50,,,983,-1200,,,,,,,160.1,-109.8,3.94,-0.76,109.8,-110,3.7,-0.35,,[USWK scan] -1200,,,,,,,,,,,
496,,,,,2018/2/8 9:33,2018/2/8 9:37,00:04:00,50.32,D2,Au,negative,-369,1,200,348,K,pi/50,,,983,-900,,,,,,,160.1,-109.8,3.94,-0.76,109.8,-110,3.7,-0.35,,[USWK scan] -900,,,,,,,,,,,
497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,junk,,,,,,,,,,,
498,,,,,2018/2/8 9:53,2018/2/8 9:55,00:02:12,50.32,D2,Au,negative,-369,1,200,348,K,pi/50,,,983,-1900,,,,,,,160.1,-109.8,3.94,-0.76,109.8,-110,3.7,-0.35,,[USWK scan] -1900,,,,,,,,,,,
499,,,,,2018/2/8 9:56,2018/2/8 9:57,00:01:53,50.32,D2,Au,negative,-369,1,200,348,K,pi/10,,,983,-1550,,,,,,,160.1,-109.8,3.94,-0.76,109.8,-110,3.7,-0.35,,[USWK scan] -1550,,,,,,,,,,,
500,,,,,2018/2/8 9:58,2018/2/8 10:00,00:01:47,50.32,D2,Au,negative,-369,1,200,348,K,pi/10,,,983,-1200,,,,,,,160.1,-109.8,3.94,-0.76,109.8,-110,3.7,-0.35,,[USWK scan] -1200,,,,,,,,,,,
501,,,,,2018/2/8 10:00,2018/2/8 10:02,00:01:46,50.32,D2,Au,negative,-369,1,200,348,K,pi/10,,,983,-900,,,,,,,160.1,-109.8,3.94,-0.76,109.8,-110,3.7,-0.35,,[USWK scan] -900,,,,,,,,,,,
502,,,,,2018/2/8 10:02,2018/2/8 10:04,00:01:49,50.32,D2,Au,negative,-369,1,200,348,K,pi/10,,,983,-600,,,,,,,160.1,-109.8,3.94,-0.76,109.8,-110,3.7,-0.35,,[USWK scan] -600,,,,,,,,,,,
503,,,,,2018/2/8 10:04,2018/2/8 10:06,00:01:49,50.32,D2,Au,negative,-369,1,200,348,K,pi/10,,,983,-300,,,,,,,160.1,-109.8,3.94,-0.76,109.8,-110,3.7,-0.35,,[USWK scan] -300,,,,,,,,,,,
504,,,,,2018/2/8 10:06,2018/2/8 10:08,00:01:48,50.32,D2,Au,negative,-369,1,200,348,K,pi/10,,,983,0,,,,,,,160.1,-109.8,3.94,-0.76,109.8,-110,3.7,-0.35,,[USWK scan] 0,,,,,,,,,,,
505,,,,,2018/2/8 10:09,2018/2/8 10:11,00:01:47,50.32,D2,Au,negative,-369,1,200,348,K,pi/10,,,983,350,,,,,,,160.1,-109.8,3.94,-0.76,109.8,-110,3.7,-0.35,,[USWK scan] 350,,,,,,,,,,,
506,,,,,2018/2/8 10:11,2018/2/8 10:14,00:02:35,50.32,D2,Au,negative,-369,1,200,348,K,pi/10,,,983,700,,,,,,,160.1,-109.8,3.94,-0.76,109.8,-110,3.7,-0.35,,[USWK scan] 700,,,,,,,,,,,
507,,,,,2018/2/8 10:14,2018/2/8 10:16,00:01:47,50.32,D2,Au,negative,-369,1,200,348,K,pi/10,,,983,1800,,,,,,,160.1,-109.8,3.94,-0.76,109.8,-110,3.7,-0.35,,[USWK scan] 1800,,,,,,,,,,,
508,,,,,2018/2/8 10:16,2018/2/8 10:18,00:01:47,50.32,D2,Au,negative,-369,1,200,348,K,pi/10,,,983,2150,,,,,,,160.1,-109.8,3.94,-0.76,109.8,-110,3.7,-0.35,,[USWK scan] 2150,,,,,,,,,,,
509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,junk,,,,,,,,,,,
510,,,,,2018/2/8 10:23,2018/2/8 10:27,00:03:34,50.32,D2,Au,negative,-369,1,200,348,K,beam/2,,,983,1500,,,,,,,160.1,-109.8,3.94,-0.76,109.8,-110,3.7,-0.35,,[D5 scan] -1866,,,,,,,,,,,
511,,,,,2018/2/8 10:28,2018/2/8 10:32,00:03:34,50.32,D2,Au,negative,-369,1,200,348,K,beam/2,,,983,1500,,,,,,,160.1,-109.8,3.94,-0.76,109.8,-110,3.7,-0.35,,[D5 scan] -1366,,,,,,,,,,,
512,,,,,2018/2/8 10:32,2018/2/8 10:32,00:00:00,50.32,D2,Au,negative,-369,1,200,348,K,"K, beam/2",,,983,1500,,,,,,,160.1,-109.8,3.94,-0.76,109.8,-110,3.7,-0.35,,[beam record] D4=-1933,,,,,,,,,,,
513,,,,,2018/2/8 10:35,2018/2/8 10:36,00:01:48,50.32,D2,Au,negative,-369,1,200,348,K,"K, beam/10",,,983,1500,,,,,,,160.1,-109.8,3.94,-0.76,109.8,-110,3.7,-0.35,,[beam record] D4=-1938 <- default setting from this run,,,,,,,,,,,
514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,junk,,,,,,,,,,,
515,,,,,2018/2/8 10:40,2018/2/8 11:38,00:57:59,50.32,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10300,920,983,1500,10,48486,838350,7041696,2133089,4934037,160.1,-109.8,3.94,-0.76,109.8,-110,3.7,-0.35,on,[production run]  BPD bias 74.0->73.9V,,0.959,136.9M,95.8M,19.0G,207:52,0.28 ,58.10 ,204.6K,502.1K,0.407
516,,,,,2018/2/8 11:38,2018/2/8 12:14,00:34:44,50.27,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10266,921,983,1500,10,48758,840685,7024332,2127219,4922441,160.1,-109.8,3.94,-0.76,109.8,-110,3.7,-0.35,on,"[production run]  BPD bias 73.9->73.8V, stopped due to MPS",,0.957,81.6M,57.1M,19.1G,208:26,0.17 ,58.27 ,203.6K,501.4K,0.406
517,,,,,2018/2/8 12:20,2018/2/8 12:43,00:22:37,50.25,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10397,941,983,1500,10,48481,839834,7017118,2128929,4913845,160.1,-109.8,3.94,-0.76,109.8,-110,3.7,-0.35,on,[production run] ESS trip -> DCs down -> stopped,,0.958,53.2M,37.3M,19.1G,208:49,0.11 ,58.38 ,204.0K,500.3K,0.408
518,,,,,2018/2/8 12:45,2018/2/8 12:53,00:08:41,50.27,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10980,962,983,1500,10,48737,839463,7123676,2168040,4982067,160.1,-109.8,3.94,-0.76,109.8,-110,3.7,-0.35,on,[production run] ESS trip -> DCs down -> stopped,,0.961,20.9M,14.6M,19.1G,208:58,0.04 ,58.42 ,208.3K,506.7K,0.411
519,,,,,2018/2/8 13:05,2018/2/8 14:04,00:59:01,50.34,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10094,889,983,1500,10,48497,843671,7035339,2140863,4920464,160.1,-109.8,3.94,-0.76,109.8,-110,3.7,-0.35,on,[production run],,0.956,139.4M,97.6M,19.2G,209:57,0.29 ,58.72 ,204.7K,501.5K,0.408
520,,,,,2018/2/8 14:04,2018/2/8 15:04,00:58:56,50.27,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10433,932,983,1500,10,48433,841574,7067825,2144153,4949857,160.1,-109.8,3.94,-0.76,109.8,-110,3.7,-0.35,on,[production run],,0.955,139.2M,97.5M,19.3G,210:56,0.29 ,59.00 ,204.8K,504.6K,0.406
521,,,,,2018/2/8 15:04,2018/2/8 16:07,00:59:02,50.23,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10402,922,983,1500,10,48507,843234,7041390,2138094,4929673,160.1,-109.8,3.94,-0.76,109.8,-110,3.7,-0.35,on,[production run],,0.956,139.2M,97.5M,19.4G,211:55,0.29 ,59.30 ,204.4K,502.4K,0.407
522,,,,,2018/2/8 16:07,2018/2/8 17:09,00:59:43,50.31,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10000,927,983,1500,10,48434,842800,7002403,2131683,4897617,160.1,-109.8,3.94,-0.76,109.8,-110,3.7,-0.35,on,[production run],,0.952,139.8M,97.9M,19.5G,212:54,0.29 ,59.59 ,202.9K,500.0K,0.406
523,,,,,2018/2/8 17:09,2018/2/8 18:11,01:02:16,50.18,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10000,924,983,1500,10,48317,841682,7038932,2141101,4924623,160.1,-109.8,3.94,-0.76,109.8,-110,3.71,-0.35,on,[production run] BPD bias 73.8->73.9V,,0.956,147.1M,102.9M,19.6G,213:57,0.31 ,59.90 ,204.7K,501.9K,0.408
524,,,,,2018/2/8 18:11,2018/2/8 19:12,01:00:53,50.16,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10000,906,983,1500,10,48600,842631,7019143,2147254,4898609,160.1,-109.8,3.94,-0.76,109.8,-110,3.71,-0.35,on,[production run] BPD bias 73.9->74.0V,,0.956,144.2M,100.9M,19.7G,214:57,0.30 ,60.20 ,205.3K,499.3K,0.411
525,,,,,2018/2/8 19:12,2018/2/8 20:14,01:00:31,50.23,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10000,912,983,1500,10,48043,842719,6940003,2134065,4832400,160.1,-109.8,3.94,-0.75,109.8,-110,3.71,-0.34,on,[production run],Main Log vol.42,0.96,143.1M,100.1M,19.8G,215:58,0.30 ,60.50 ,204.9K,491.8K,0.417
526,,,,,2018/2/8 20:14,2018/2/8 21:16,01:00:46,50.3,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10000,921,983,1500,10,48661,845083,6894739,2133088,4788251,160.1,-109.8,3.94,-0.75,109.8,-110,3.7,-0.34,on,[production run],,0.958,143.3M,100.3M,19.9G,216:59,0.30 ,60.80 ,204.3K,487.8K,0.419
527,,,,,2018/2/8 21:16,2018/2/8 22:18,01:00:48,50.41,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10000,923,983,1500,10,48599,845562,6902158,2137331,4790577,160.1,-109.8,3.94,-0.75,109.8,-110,3.7,-0.34,on,[production run],,0.959,143.8M,100.7M,20.0G,218:00,0.30 ,61.10 ,205.0K,487.8K,0.420
528,,,,,2018/2/8 22:18,2018/2/8 23:17,00:59:01,50.29,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10000,923,983,1500,10,48235,847673,6861330,2134783,4752162,160.1,-109.8,3.94,-0.76,109.8,-110,3.7,-0.35,on,[production run] stopped due to MPS,,0.959,139.4M,97.6M,20.1G,218:59,0.29 ,61.39 ,204.7K,484.0K,0.423
529,,,,,2018/2/8 23:32,2018/2/9 0:28,00:55:42,50.19,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10000,918,983,1500,10,48860,847151,6773835,2120762,4678751,160.1,-109.8,3.94,-0.76,109.8,-110,3.7,-0.34,on,[production run] stopped due to MPS,,0.959,130.7M,91.5M,20.2G,219:54,0.27 ,61.67 ,203.4K,476.6K,0.427
530,,,,,2018/2/9 0:42,2018/2/9 1:42,00:58:49,50.29,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10300,904,983,1500,10,,,,2120762,4678751,160.1,-109.8,3.94,-0.75,109.8,-110,3.69,-0.35,on,[production run],,0.962,138.5M,96.9M,20.3G,220:53,0.29 ,61.96 ,204.0K,475.9K,0.429
531,,,,,2018/2/9 1:42,2018/2/9 2:21,00:39:22,50.25,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10300,908,983,1500,10,48547,845864,6747766,2122027,4651338,160.1,-109.8,3.94,-0.76,109.8,-110,3.69,-0.35,on,[production run] stopped due to T1 targetting,,0.963,92.8M,65.0M,20.4G,221:32,0.19 ,62.15 ,204.4K,473.0K,0.432
532,,,,,2018/2/9 2:35,2018/2/9 3:34,00:57:51,50.34,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10400,906,983,1500,10,48760,843307,6994833,2126819,4896259,160.1,-109.8,3.94,-0.76,109.8,-110,3.69,-0.35,on,[production run],,0.959,136.1M,95.3M,20.5G,222:30,0.28 ,62.44 ,204.0K,498.3K,0.409
533,,,,,2018/2/9 3:34,2018/2/9 4:34,00:59:06,50.24,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10300,915,983,1500,10,48738,843666,6936350,2125304,4838299,160.1,-109.8,3.94,-0.76,109.8,-110,3.69,-0.35,on,[production run],,0.958,138.8M,97.2M,20.6G,223:29,0.29 ,62.73 ,203.6K,492.8K,0.413
534,,,,,2018/2/9 4:34,2018/2/9 5:56,00:57:19,50.2,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10300,919,983,1500,10,48383,844978,6889126,2136239,4779537,160.1,-109.8,3.94,-0.76,109.8,-110,3.69,-0.35,on,[production run] 4:55~5:20 T1 targetting,,0.957,135.2M,94.6M,20.7G,224:27,0.28 ,63.01 ,204.4K,487.1K,0.420
535,,,,,2018/2/9 5:56,2018/2/9 6:56,00:57:49,50.33,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10400,927,983,1500,10,48331,838276,7073339,2109597,4991826,160.1,-109.8,3.94,-0.76,109.8,-110,3.69,-0.35,on,[production run],,0.953,134.1M,93.9M,20.8G,225:25,0.28 ,63.30 ,201.0K,509.1K,0.395
536,,,,,2018/2/9 6:56,2018/2/9 7:55,00:58:24,50.3,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10300,927,983,1500,10,48625,837994,7079673,2109334,4998236,160.1,-109.8,3.94,-0.76,109.8,-110,3.69,-0.35,on,[production run],,0.951,135.2M,94.6M,20.9G,226:23,0.29 ,63.59 ,200.6K,510.2K,0.393
537,,,,,2018/2/9 7:55,2018/2/9 8:55,00:58:11,50.33,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10300,922,983,1500,10,48723,838087,7069275,2109877,4987286,160.1,-109.9,3.94,-0.76,109.8,-110,3.69,-0.35,on,[production run],,0.954,135.1M,94.6M,21.0G,227:21,0.29 ,63.88 ,201.3K,508.4K,0.396
538,,,,,2018/2/9 8:55,2018/2/9 9:55,00:59:01,50.34,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",9777,907,983,1500,10,48641,840342,7084457,2119384,4992320,160.1,-109.9,3.94,-0.76,109.8,-110,3.69,-0.35,on,[production run],,0.953,137.5M,96.3M,21.1G,228:20,0.29 ,64.17 ,202.0K,509.2K,0.397
539,,,,,2018/2/9 9:55,2018/2/9 10:56,00:58:44,50.38,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10307,927,983,1500,10,48561,838926,7060245,2114336,4973538,160.1,-109.9,3.94,-0.76,109.8,-110,3.69,-0.35,on,[production run],,0.954,136.7M,95.7M,21.2G,229:19,0.29 ,64.46 ,201.7K,507.1K,0.398
540,,,,,2018/2/9 10:56,2018/2/9 11:56,00:58:55,50.33,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10253,921,983,1500,10,48524,839885,7076874,2121366,4982795,160.1,-109.9,3.94,-0.76,109.8,-110,3.69,-0.35,on,[production run],,0.956,137.9M,96.5M,21.3G,230:18,0.29 ,64.75 ,202.8K,507.6K,0.400
541,,,,,2018/2/9 11:56,2018/2/9 12:56,00:59:04,50.23,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10287,923,983,1500,10,48363,837917,7025265,2109008,4943906,160.1,-109.9,3.94,-0.76,109.8,-110,3.69,-0.34,on,[production run],,0.951,136.7M,95.7M,21.3G,231:17,0.29 ,65.05 ,200.6K,504.7K,0.397
542,,,,,2018/2/9 12:56,2018/2/9 13:57,00:56:54,50.2,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10168,912,983,1500,10,48416,837165,7032618,2100921,4959209,160.1,-109.8,3.94,-0.76,109.8,-110,3.7,-0.35,on,[production run],,0.952,131.3M,91.9M,21.4G,232:14,0.28 ,65.32 ,200.0K,506.0K,0.395
543,,,,,2018/2/9 13:57,2018/2/9 14:55,00:54:15,50.27,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10302,899,983,1500,10,47943,839534,7052863,2108919,4971596,160.1,-109.8,3.94,-0.76,109.8,-110,3.7,-0.35,on,[production run],,0.953,125.8M,88.1M,21.5G,233:08,0.27 ,65.59 ,201.0K,507.1K,0.396
